city,state_id,population
Parsippany-Troy Hills,NJ,52768.0
Wheaton,IL,52745.0
West New York,NJ,52723.0
Hoboken,NJ,52677.0
Lacey,WA,52592.0
Summerville,SC,52549.0
Oak Park,IL,52381.0
Stratford,CT,52279.0
Lompoc,CA,52020.0
Howell,NJ,51958.0
Kentwood,MI,51898.0
Sierra Vista,AZ,51731.0
Levittown,PA,51726.0
Madison,AL,51593.0
Smyrna,TN,51586.0
Glendora,CA,51544.0
Levittown,NY,51539.0
Burien,WA,51500.0
Perth Amboy,NJ,51390.0
Herriman,UT,51348.0
Farmington,NM,51309.0
New Bern,NC,51308.0
Placentia,CA,51233.0
Hinesville,GA,51206.0
Beaumont,CA,51063.0
Collierville,TN,51040.0
West Lafayette,IN,50996.0
Florissant,MO,50952.0
Hoffman Estates,IL,50932.0
Queen Creek,AZ,50890.0
Aliso Viejo,CA,50887.0
Kannapolis,NC,50841.0
Maricopa,AZ,50752.0
Methuen Town,MA,50706.0
Sahuarita,AZ,50616.0
Rowland Heights,CA,50602.0
Traverse City,MI,50522.0
Wheaton,MD,50459.0
East Hartford,CT,50453.0
Irondequoit,NY,50427.0
Catalina Foothills,AZ,50426.0
Cookeville,TN,50408.0
Mishawaka,IN,50363.0
Plainfield,NJ,50317.0
Bullhead City,AZ,50309.0
Ashburn,VA,50290.0
North Bethesda,MD,50262.0
Forney,TX,50251.0
Severn,MD,50052.0
Orangetown,NY,50046.0
Azusa,CA,49974.0
Cerritos,CA,49859.0
Bloomsburg,PA,49840.0
Morehead City,NC,49760.0
Coral Gables,FL,49700.0
Country Club,FL,49684.0
Lakewood,OH,49678.0
Oroville,CA,49513.0
Wilson,NC,49483.0
Lawrence,IN,49462.0
Portage,MI,49445.0
Minot,ND,49425.0
Dunwoody,GA,49356.0
Poway,CA,49323.0
San Jacinto,CA,49215.0
Haverford,PA,49162.0
Troy,NY,49154.0
Newark,CA,49149.0
Florin,CA,49132.0
Cuyahoga Falls,OH,49106.0
Downers Grove,IL,49057.0
Bedford,TX,49049.0
Reedley,CA,49042.0
Dublin,OH,49037.0
Marana,AZ,49030.0
Stillwater,OK,49008.0
Cypress,CA,49006.0
Hollister,CA,48992.0
North Highlands,CA,48968.0
Murray,UT,48917.0
Roswell,NM,48889.0
Pascagoula,MS,48869.0
Bloomfield,NJ,48810.0
Lower Paxton,PA,48739.0
Ceres,CA,48706.0
St. Louis Park,MN,48662.0
Rio Grande City,TX,48610.0
Draper,UT,48587.0
Palm Springs,CA,48518.0
Paducah,KY,48481.0
Findlay,OH,48469.0
Kyle,TX,48393.0
Monroe,MI,48317.0
Tuckahoe,VA,48282.0
Lincoln,CA,48275.0
Bel Air South,MD,48269.0
Ocoee,FL,48263.0
Burleson,TX,48225.0
La Mirada,CA,48183.0
Farmers Branch,TX,48158.0
East Lansing,MI,48145.0
Uniontown,PA,48137.0
Jeffersonville,IN,48126.0
Winder,GA,48125.0
Wauwatosa,WI,48118.0
Littleton,CO,48065.0
East Brunswick,NJ,47981.0
Cumberland,MD,47980.0
Cedar Hill,TX,47930.0
Carrollton,GA,47920.0
Enid,OK,47907.0
Rancho Santa Margarita,CA,47896.0
Washington Township,NJ,47809.0
East Honolulu,HI,47770.0
Beavercreek,OH,47741.0
Niagara Falls,NY,47720.0
East Providence,RI,47618.0
Chesterfield,MO,47538.0
Covina,CA,47450.0
Bothell,WA,47415.0
Antelope,CA,47326.0
Glenview,IL,47308.0
Mentor,OH,47262.0
Keller,TX,47213.0
West Orange,NJ,47210.0
McLean,VA,47075.0
Danville,IL,47059.0
Spring Hill,TN,47042.0
Roseville,MI,47018.0
Elmhurst,IL,46746.0
New Philadelphia,OH,46698.0
Sandusky,OH,46655.0
Rye,NY,46636.0
Perinton,NY,46573.0
Euclid,OH,46550.0
Kingman,AZ,46524.0
Galveston,TX,46514.0
Everett,MA,46451.0
University,FL,46359.0
Salina,KS,46340.0
Farmington,MO,46331.0
Hilo,HI,46284.0
Weatherford,TX,46268.0
Middletown,CT,46258.0
Roseburg,OR,46228.0
Biloxi,MS,46212.0
Leavenworth,KS,46192.0
Pearl City,HI,46129.0
Fort Pierce,FL,46103.0
Winter Garden,FL,46051.0
Oro Valley,AZ,46044.0
Morgan Hill,CA,45952.0
Pinehurst,NC,45935.0
Danville,VA,45890.0
Rockwall,TX,45888.0
Potomac,MD,45824.0
Coachella,CA,45743.0
Wake Forest,NC,45629.0
El Dorado Hills,CA,45599.0
Tupelo,MS,45466.0
West Seneca,NY,45332.0
South Brunswick,NJ,45255.0
Attleboro,MA,45237.0
Pine Bluff,AR,45204.0
Oakland Park,FL,45202.0
Evesham,NJ,45193.0
Marion,OH,45181.0
Middletown Township,PA,45156.0
Arlington,MA,45147.0
Altadena,CA,45146.0
Mount Pleasant,NY,44873.0
Lufkin,TX,44867.0
Wallingford,CT,44771.0
Manitowoc,WI,44770.0
Bridgewater,NJ,44726.0
Selma,CA,44703.0
Trujillo Alto,PR,44689.0
Strongsville,OH,44660.0
Danville,CA,44510.0
Quincy,IL,44466.0
Enfield,CT,44455.0
Lancaster,OH,44447.0
Riverton,UT,44440.0
The Colony,TX,44438.0
Lake Ridge,VA,44430.0
Urbandale,IA,44379.0
Plainfield,IL,44308.0
Lombard,IL,44303.0
Prescott,AZ,44299.0
North Lauderdale,FL,44262.0
Webster,NY,44247.0
Eureka,CA,44236.0
Hackensack,NJ,44188.0
Sayreville,NJ,44173.0
Altamonte Springs,FL,44143.0
Del Rio,TX,44121.0
Cleveland Heights,OH,43992.0
Bountiful,UT,43981.0
Desert Hot Springs,CA,43914.0
Peachtree Corners,GA,43905.0
Haltom City,TX,43874.0
Monroe,NJ,43828.0
Southington,CT,43763.0
Ormond Beach,FL,43759.0
Annandale,VA,43729.0
Cutler Bay,FL,43718.0
Adrian,MI,43689.0
Goose Creek,SC,43665.0
Moorhead,MN,43652.0
Westfield,IN,43649.0
Concord,NH,43542.0
Manchester,NJ,43373.0
Henrietta,NY,43327.0
Rohnert Park,CA,43291.0
Brea,CA,43255.0
Klamath Falls,OR,43246.0
Salem,MA,43226.0
Whitney,NV,43072.0
Billerica,MA,43044.0
North Miami Beach,FL,43041.0
Egg Harbor,NJ,43002.0
Freeport,NY,42956.0
Lancaster,NY,42948.0
Centralia,WA,42922.0
Gallatin,TN,42918.0
West Babylon,NY,42918.0
Stevens Point,WI,42837.0
San Bruno,CA,42807.0
Brentwood,TN,42783.0
Burke,VA,42722.0
Hicksville,NY,42649.0
Edmonds,WA,42605.0
Apache Junction,AZ,42571.0
Fairfield,OH,42558.0
Oakley,CA,42543.0
Hutchinson,KS,42531.0
Cortlandt,NY,42446.0
Greenwood,SC,42429.0
Richmond,IN,42373.0
Puyallup,WA,42361.0
Linden,NJ,42361.0
Urbana,IL,42214.0
Beverly,MA,42174.0
Clovis,NM,42168.0
Statesboro,GA,42102.0
Hobbs,NM,42095.0
McMinnville,OR,42062.0
Schertz,TX,42042.0
Bell Gardens,CA,42012.0
North Brunswick,NJ,41948.0
Channelview,TX,41930.0
Oviedo,FL,41860.0
Odenton,MD,41846.0
Grove City,OH,41820.0
Campbell,CA,41793.0
Wentzville,MO,41784.0
Woonsocket,RI,41751.0
La Quinta,CA,41748.0
North Fort Myers,FL,41690.0
Berkeley,NJ,41630.0
Weslaco,TX,41629.0
Zanesville,OH,41589.0
Newnan,GA,41581.0
Shakopee,MN,41570.0
Brighton,CO,41554.0
Rancho Palos Verdes,CA,41530.0
Penn Hills,PA,41519.0
Mount Laurel,NJ,41518.0
Catonsville,MD,41515.0
Coppell,TX,41421.0
Moline,IL,41356.0
Delaware,OH,41283.0
Westfield,MA,41204.0
Hempfield,PA,41154.0
Shelton,CT,41129.0
Greenacres,FL,41117.0
Westerville,OH,41103.0
Linton Hall,VA,41088.0
Manassas,VA,41085.0
Kearny,NJ,41058.0
South Valley,NM,41011.0
Los Banos,CA,40972.0
Richmond,KY,40972.0
Spanish Fork,UT,40913.0
Belleville,IL,40897.0
Maplewood,MN,40885.0
Wilkes-Barre,PA,40766.0
Pottsville,PA,40685.0
Columbia,TN,40663.0
Bartlett,IL,40647.0
Bluefield,WV,40640.0
Fitchburg,MA,40638.0
Marion,IN,40588.0
Teaneck,NJ,40543.0
Cedar Falls,IA,40536.0
Buffalo Grove,IL,40494.0
Jamestown,NY,40493.0
Essex,MD,40480.0
Huntsville,TX,40466.0
Mableton,GA,40464.0
Waipahu,HI,40427.0
Clarksburg,WV,40403.0
Royal Palm Beach,FL,40396.0
Marion,IA,40359.0
Covington,KY,40341.0
Friendswood,TX,40290.0
Indian Trail,NC,40252.0
Woburn,MA,40228.0
Marlboro,NJ,40133.0
Holyoke,MA,40117.0
Arecibo,PR,40108.0
Montclair,CA,40083.0
Clinton,MD,40027.0
Torrington,CT,40003.0
Cedar City,UT,39995.0
Coram,NY,39977.0
San Gabriel,CA,39899.0
Manalapan,NJ,39853.0
Hallandale Beach,FL,39847.0
Crystal Lake,IL,39829.0
Calexico,CA,39825.0
Lake Oswego,OR,39822.0
Muskogee,OK,39789.0
Romeoville,IL,39746.0
Plant City,FL,39744.0
Amherst,MA,39741.0
Keizer,OR,39713.0
New Berlin,WI,39691.0
Chelsea,MA,39690.0
The Acreage,FL,39656.0
La Puente,CA,39614.0
Roy,UT,39613.0
Marlborough,MA,39597.0
Milton,GA,39587.0
Issaquah,WA,39509.0
Kendall West,FL,39491.0
Hillsborough,NJ,39397.0
Sun City,AZ,39348.0
Northampton Township,PA,39312.0
Bartlesville,OK,39301.0
Mission Bend,TX,39291.0
Lancaster,TX,39228.0
Streamwood,IL,39228.0
Germantown,TN,39225.0
Annapolis,MD,39223.0
Carol Stream,IL,39203.0
Asheboro,NC,39192.0
Culver City,CA,39185.0
Kalispell,MT,39182.0
Lynnwood,WA,39141.0
Mooresville,NC,39132.0
Brookfield,WI,39115.0
Groton,CT,39105.0
Crestview,FL,39072.0
Moses Lake,WA,39002.0
Woodlawn,MD,38951.0
New Castle,PA,38930.0
Olive Branch,MS,38924.0
Winslow,NJ,38923.0
Enterprise,AL,38914.0
Frankfort,KY,38852.0
Northglenn,CO,38819.0
Warren,OH,38752.0
Duncanville,TX,38751.0
Hurst,TX,38655.0
Clermont,FL,38654.0
Wheeling,IL,38646.0
Fort Lee,NJ,38605.0
Severna Park,MD,38576.0
Pacifica,CA,38546.0
Lake Worth,FL,38526.0
Lebanon,TN,38518.0
Eagle Mountain,UT,38391.0
Reynoldsburg,OH,38327.0
Oxford,MS,38310.0
Rosenberg,TX,38307.0
Martinez,CA,38297.0
Montclair,NJ,38296.0
Pleasant Grove,UT,38258.0
Valrico,FL,38169.0
Huber Heights,OH,38154.0
Stanton,CA,38139.0
Security-Widefield,CO,38134.0
Menomonee Falls,WI,38014.0
Granbury,TX,37996.0
Waxahachie,TX,37988.0
Richmond West,FL,37965.0
South Miami Heights,FL,37861.0
Holly Springs,NC,37812.0
Butler,PA,37796.0
Albertville,AL,37775.0
Ossining,NY,37741.0
London,KY,37714.0
Cottage Grove,MN,37604.0
St. Marys,GA,37556.0
Mechanicsville,VA,37501.0
Cleburne,TX,37468.0
La Presa,CA,37437.0
Valley Stream,NY,37431.0
Hanover Park,IL,37426.0
Oswego,NY,37420.0
East Meadow,NY,37358.0
Oregon City,OR,37339.0
Winter Springs,FL,37312.0
Carpentersville,IL,37254.0
Wildomar,CA,37229.0
Greenfield,WI,37221.0
Braintree,MA,37190.0
Parkland,WA,37185.0
Oakton,VA,37185.0
Penfield,NY,37180.0
Rock Island,IL,37176.0
Haverstraw,NY,37165.0
Cheltenham,PA,37149.0
West Fargo,ND,37058.0
Egypt Lake-Leto,FL,37039.0
Shrewsbury,MA,37037.0
Mount Juliet,TN,37029.0
San Juan,TX,37008.0
Land O' Lakes,FL,37007.0
Georgetown,KY,36994.0
Portage,IN,36988.0
Aventura,FL,36987.0
Owasso,OK,36957.0
Park Ridge,IL,36950.0
Commack,NY,36936.0
Foley,AL,36921.0
New Albany,IN,36843.0
Oakville,MO,36827.0
Benton,AR,36820.0
Merritt Island,FL,36797.0
Clifton Park,NY,36728.0
Meridian,MS,36686.0
Kailua,HI,36662.0
Yorktown,NY,36618.0
Bettendorf,IA,36543.0
Dunedin,FL,36537.0
Hilliard,OH,36534.0
Phenix City,AL,36487.0
Addison,IL,36482.0
West Hollywood,CA,36475.0
Roseville,MN,36457.0
Brighton Township,NY,36447.0
Galloway,NJ,36437.0
Tucker,GA,36395.0
Moorpark,CA,36375.0
Richfield,MN,36354.0
Monrovia,CA,36331.0
Kearns,UT,36330.0
Oak Creek,WI,36325.0
Lincoln Park,MI,36321.0
Claremont,CA,36266.0
Oswego,IL,36252.0
Post Falls,ID,36250.0
Peachtree City,GA,36223.0
Lauderdale Lakes,FL,36194.0
Meadow Woods,FL,36190.0
Pahrump,NV,36174.0
Trumbull,CT,36174.0
Portsmouth,OH,36111.0
Natick,MA,36083.0
Belleville,NJ,36069.0
Martinez,GA,36068.0
Shawnee,OK,36067.0
Ewing,NJ,36057.0
Gillette,WY,36032.0
Elmont,NY,36028.0
Prattville,AL,35957.0
Woodburn,OR,35941.0
Watertown Town,MA,35939.0
Calumet City,IL,35913.0
San Juan Capistrano,CA,35911.0
Franklin,WI,35811.0
Temple City,CA,35811.0
Cooper City,FL,35800.0
Chillum,MD,35798.0
El Mirage,AZ,35753.0
LaGrange,GA,35721.0
La Vergne,TN,35716.0
Middletown,DE,35695.0
Mount Pleasant,MI,35694.0
Junction City,KS,35677.0
Inver Grove Heights,MN,35672.0
Guilderland,NY,35655.0
Pennsauken,NJ,35638.0
Andover,MA,35609.0
Navarre,FL,35540.0
Monroe,NC,35540.0
Bell,CA,35521.0
Gahanna,OH,35483.0
Sanford,NC,35467.0
Riviera Beach,FL,35463.0
Wildwood,MO,35432.0
Tooele,UT,35392.0
Upper Arlington,OH,35366.0
Auburn,CA,35311.0
Plainfield,IN,35287.0
Olney,MD,35280.0
Oak Harbor,WA,35228.0
Manhattan Beach,CA,35183.0
Freehold,NJ,35116.0
Carrollwood,FL,35095.0
Chelmsford,MA,35086.0
La Porte,TX,34976.0
Englewood,CO,34917.0
Randallstown,MD,34897.0
Bethlehem,NY,34888.0
Brunswick,OH,34880.0
East Point,GA,34875.0
DeLand,FL,34851.0
Pleasant Hill,CA,34839.0
Golden Glades,FL,34836.0
Merrillville,IN,34792.0
Stow,OH,34785.0
Orangevale,CA,34757.0
Calhoun,GA,34754.0
Leawood,KS,34727.0
Oildale,CA,34723.0
Menlo Park,CA,34698.0
Sun Prairie,WI,34661.0
New City,NY,34652.0
Cumberland,RI,34652.0
Arcata,CA,34616.0
Glastonbury,CT,34578.0
Coventry,RI,34575.0
Lockport,NY,34561.0
Boardman,OH,34557.0
Owings Mills,MD,34477.0
Pullman,WA,34425.0
Nacogdoches,TX,34420.0
Kearney,NE,34418.0
Ferry Pass,FL,34416.0
Vestavia Hills,AL,34413.0
North Ridgeville,OH,34392.0
Evans,GA,34379.0
Socorro,TX,34370.0
Randolph,MA,34362.0
Norristown,PA,34341.0
Dartmouth,MA,34286.0
Dakota Ridge,CO,34250.0
Redmond,OR,34240.0
Firestone,CO,34230.0
Carmel,NY,34227.0
Goshen,IN,34217.0
Russellville,AR,34205.0
Grass Valley,CA,34196.0
Parkland,FL,34170.0
University City,MO,34165.0
Midvale,UT,34124.0
Franklin,MA,34087.0
Buenaventura Lakes,FL,34085.0
Kennesaw,GA,34077.0
Adelanto,CA,34049.0
Carlsbad,NM,34031.0
University Place,WA,34001.0
Chester,PA,34000.0
Douglasville,GA,33992.0
Salisbury,NC,33988.0
Laramie,WY,33929.0
Lake Stevens,WA,33911.0
Foster City,CA,33901.0
Valparaiso,IN,33897.0
Fairborn,OH,33876.0
Estero,FL,33871.0
Mason,OH,33870.0
Cottonwood Heights,UT,33843.0
Sonoma,CA,33831.0
Falls,PA,33826.0
French Valley,CA,33818.0
Ken Caryl,CO,33804.0
Montgomery Village,MD,33798.0
Beverly Hills,CA,33792.0
Galesburg,IL,33767.0
Foothill Farms,CA,33749.0
Kaneohe,HI,33739.0
Westmont,CA,33723.0
Warsaw,IN,33708.0
Fair Oaks,VA,33700.0
Riverhead,NY,33625.0
San Dimas,CA,33621.0
Glendale Heights,IL,33617.0
Dana Point,CA,33577.0
Midlothian,TX,33532.0
Newark,DE,33515.0
Derry,NH,33515.0
Alamogordo,NM,33513.0
Alabaster,AL,33487.0
Lexington,MA,33480.0
Deer Park,TX,33474.0
Long Beach,NY,33454.0
Woodridge,IL,33432.0
West Little River,FL,33396.0
Pikesville,MD,33387.0
Bridgeton,NJ,33379.0
Greer,SC,33373.0
Springville,UT,33310.0
Saratoga Springs,UT,33282.0
Huntington Station,NY,33259.0
Copperas Cove,TX,33235.0
American Fork,UT,33161.0
Franklin,NJ,33153.0
Andover,MN,33140.0
Matthews,NC,33138.0
Woodstock,GA,33039.0
Fallbrook,CA,33021.0
Florence,KY,33004.0
Fruit Cove,FL,32994.0
Eastchester,NY,32964.0
Northbrook,IL,32958.0
Salina,NY,32919.0
Fair Lawn,NJ,32896.0
St. Charles,IL,32887.0
San Luis,AZ,32850.0
Fairmont,WV,32847.0
Lawrence,NJ,32794.0
Ridgecrest,CA,32684.0
Lower Makefield,PA,32622.0
Massillon,OH,32584.0
Starkville,MS,32546.0
Mount Lebanon,PA,32540.0
Horizon West,FL,32530.0
North Providence,RI,32459.0
Warminster,PA,32454.0
Harker Heights,TX,32421.0
Elk Grove Village,IL,32400.0
Kaysville,UT,32390.0
Lawndale,CA,32389.0
Southlake,TX,32376.0
Savage,MN,32362.0
Redan,GA,32357.0
Des Moines,WA,32348.0
Bethel Park,PA,32345.0
Franklin Square,NY,32329.0
East Lake,FL,32315.0
Kahului,HI,32312.0
Dania Beach,FL,32271.0
Spring Valley,NY,32261.0
Bowling Green,OH,32249.0
College Park,MD,32163.0
Coos Bay,OR,32159.0
Smithfield,NC,32156.0
Spanaway,WA,32150.0
Clarence,NY,32137.0
Clearfield,UT,32118.0
Liberty,MO,32100.0
Marrero,LA,32088.0
Eastpointe,MI,32081.0
Pekin,IL,32045.0
Westlake,OH,32032.0
Centereach,NY,32028.0
Manlius,NY,32002.0
Chillicothe,OH,31999.0
La Verne,CA,31974.0
Lower Macungie,PA,31972.0
Placerville,CA,31943.0
Martinsville,VA,31871.0
Rome,NY,31863.0
Pueblo West,CO,31860.0
Central Islip,NY,31846.0
Uniondale,NY,31828.0
Garfield,NJ,31802.0
Radnor,PA,31743.0
Prairieville,LA,31721.0
Parkville,MD,31633.0
Spring Valley,CA,31591.0
Bel Air North,MD,31582.0
Hopkinsville,KY,31569.0
Willingboro,NJ,31545.0
Rochester,NH,31526.0
Milledgeville,GA,31471.0
Syracuse,UT,31458.0
Eldersburg,MD,31454.0
Sherwood,AR,31436.0
Garner,NC,31407.0
Key West,FL,31401.0
Miami Lakes,FL,31367.0
Petersburg,VA,31346.0
North Olmsted,OH,31341.0
Wheat Ridge,CO,31324.0
Cibolo,TX,31281.0
Dracut,MA,31266.0
Alliance,OH,31255.0
Banning,CA,31221.0
Laguna Hills,CA,31207.0
Princeton,NJ,31187.0
Athens,AL,31187.0
Oceanside,NY,31185.0
Falmouth,MA,31177.0
Warwick,NY,31174.0
Ridley,PA,31117.0
Springfield,VA,31117.0
Naugatuck,CT,31108.0
Columbus,MS,31084.0
South Riding,VA,31071.0
Mundelein,IL,31051.0
Cicero,NY,31021.0
Fair Oaks,CA,31002.0
Tewksbury,MA,31002.0
San Pablo,CA,30990.0
Rexburg,ID,30979.0
Nogales,AZ,30917.0
Nicholasville,KY,30912.0
Goleta,CA,30911.0
Opelika,AL,30908.0
Butte,MT,30904.0
Algonquin,IL,30897.0
Lakeside,FL,30890.0
Burlingame,CA,30889.0
Aiken,SC,30869.0
Princeton,FL,30852.0
Lawrenceville,GA,30834.0
Winter Park,FL,30825.0
Granger,IN,30815.0
Fitchburg,WI,30792.0
Wooster,OH,30750.0
South Kingstown,RI,30735.0
Fountain,CO,30735.0
Needham,MA,30735.0
Ross Township,PA,30728.0
Newburgh,NY,30702.0
Brooklyn Center,MN,30690.0
Bay Shore,NY,30685.0
Kerrville,TX,30623.0
Barstow,CA,30605.0
North Andover,MA,30589.0
Cranberry,PA,30552.0
Canton,GA,30528.0
Auburn,NY,30507.0
North Huntingdon,PA,30502.0
Orcutt,CA,30493.0
Crown Point,IN,30488.0
Windsor,CO,30477.0
City of Orange,NJ,30466.0
Deptford,NJ,30454.0
Gloucester,MA,30430.0
Sterling,VA,30403.0
Gurnee,IL,30378.0
Orangeburg,SC,30365.0
Holladay,UT,30325.0
Fuquay-Varina,NC,30324.0
Newington,CT,30323.0
Chamblee,GA,30307.0
Ladera Ranch,CA,30288.0
Peru,IL,30287.0
Cornelius,NC,30257.0
North Tonawanda,NY,30245.0
Long Branch,NJ,30241.0
Santa Paula,CA,30233.0
Los Gatos,CA,30222.0
Westchester,FL,30210.0
South Lake Tahoe,CA,30188.0
San Carlos,CA,30185.0
Clinton,IA,30177.0
Saratoga,CA,30153.0
Golden Gate,FL,30104.0
Los Altos,CA,30089.0
Ballwin,MO,30082.0
Atascadero,CA,30075.0
North Royalton,OH,30068.0
Somerset,KY,30053.0
Milford Mill,MD,29974.0
Stockbridge,GA,29904.0
East Liverpool,OH,29898.0
Rahway,NJ,29895.0
Madison Heights,MI,29886.0
Williston,ND,29844.0
Eagle,ID,29796.0
Lake Magdalene,FL,29794.0
Carney,MD,29743.0
Maryville,TN,29742.0
Mamaroneck,NY,29721.0
Livingston,NJ,29698.0
Walnut,CA,29685.0
Suisun City,CA,29663.0
Garden City,KS,29659.0
Texarkana,AR,29657.0
Kent,OH,29646.0
Hampden,PA,29642.0
North Chicago,IL,29615.0
Greenville,MS,29613.0
Aberdeen,WA,29609.0
Duluth,GA,29609.0
Winona,MN,29601.0
O'Fallon,IL,29583.0
Ukiah,CA,29561.0
Atwater,CA,29559.0
Sanford,ME,29535.0
Highland Park,IL,29515.0
Drexel Heights,AZ,29514.0
Westfield,NJ,29512.0
Hermiston,OR,29512.0
Fortuna Foothills,AZ,29485.0
Tredyffrin,PA,29481.0
Orchard Park,NY,29463.0
Rotterdam,NY,29448.0
Oak Park,MI,29431.0
Upper Merion,PA,29400.0
Glenville,NY,29371.0
Central,LA,29357.0
Pittsford,NY,29349.0
Chicago Heights,IL,29322.0
East Palo Alto,CA,29314.0
Johnston,RI,29235.0
East Fishkill,NY,29227.0
Newberg,OR,29225.0
Voorhees,NJ,29217.0
Cheshire,CT,29208.0
Norwood,MA,29201.0
Wellesley,MA,29201.0
Lewes,DE,29187.0
Washington,UT,29174.0
Port Chester,NY,29163.0
Vernon,CT,29157.0
Oak Ridge,TN,29156.0
West Falls Church,VA,29154.0
Laplace,LA,29147.0
Salem,NH,29133.0
Athens,OH,29122.0
North Attleborough,MA,29116.0
SeaTac,WA,29044.0
Raytown,MO,28991.0
Southgate,MI,28959.0
West Warwick,RI,28955.0
Harrison,NY,28943.0
Niles,IL,28938.0
Fernandina Beach,FL,28931.0
Windsor,CT,28917.0
Big Spring,TX,28913.0
Bella Vista,AR,28872.0
Mount Olive,NJ,28869.0
East Haven,CT,28860.0
Milton,PA,28851.0
Morrisville,NC,28846.0
Milford,MA,28789.0
Casselberry,FL,28757.0
Plattsburgh,NY,28740.0
Seguin,TX,28735.0
Shirley,NY,28698.0
Belle Glade,FL,28665.0
Wasco,CA,28647.0
Lake in the Hills,IL,28634.0
Wallkill,NY,28622.0
Agawam,MA,28613.0
East Lake-Orient Park,FL,28602.0
McCandless,PA,28582.0
Lacey,NJ,28580.0
Burton,MI,28574.0
Chili,NY,28568.0
Geneva,NY,28563.0
Stoughton,MA,28534.0
Fleming Island,FL,28531.0
Schererville,IN,28527.0
Independence,KY,28521.0
West Springfield,MA,28517.0
Nutley,NJ,28493.0
Gates,NY,28476.0
Burlington,IA,28474.0
Shamokin,PA,28457.0
New Iberia,LA,28454.0
Northampton,MA,28451.0
Englewood,NJ,28402.0
Austintown,OH,28386.0
Crofton,MD,28379.0
Mehlville,MO,28376.0
Zionsville,IN,28357.0
Pasadena,MD,28338.0
Winchester,NV,28331.0
Shaler,PA,28324.0
Vineyard,CA,28315.0
Burbank,IL,28289.0
Lumberton,NC,28279.0
Benicia,CA,28240.0
Jacksonville,AR,28235.0
Rockledge,FL,28227.0
Henderson,KY,28207.0
Graham,WA,28194.0
Drexel Hill,PA,28188.0
Monterey,CA,28178.0
Converse,TX,28171.0
Vestal,NY,28162.0
Granite City,IL,28158.0
Saugus,MA,28158.0
Aberdeen,SD,28134.0
Perry Hall,MD,28129.0
Branford,CT,28094.0
Yukon,OK,28084.0
South Laurel,MD,28048.0
Sonora,CA,28035.0
Melrose,MA,28016.0
West Windsor,NJ,28007.0
Wisconsin Rapids,WI,27966.0
Galt,CA,27954.0
Hutto,TX,27947.0
Forest Hills,MI,27947.0
Bixby,OK,27944.0
Hobart,IN,27939.0
Oakdale,MN,27933.0
Mililani Town,HI,27926.0
Sunbury,PA,27921.0
Newtown,CT,27853.0
New Smyrna Beach,FL,27843.0
Westport,CT,27840.0
Tualatin,OR,27837.0
Fridley,MN,27826.0
East Chicago,IN,27817.0
Kirkwood,MO,27807.0
Sanger,CA,27777.0
Morgan City,LA,27728.0
Ramsey,MN,27721.0
Ruston,LA,27717.0
Jeffersontown,KY,27715.0
Glen Ellyn,IL,27714.0
Isla Vista,CA,27690.0
Cañon City,CO,27676.0
Monticello,MN,27665.0
Ashtabula,OH,27645.0
Danvers,MA,27631.0
Bridgewater,MA,27619.0
Mint Hill,NC,27617.0
Neptune,NJ,27591.0
Milton,MA,27568.0
Statesville,NC,27528.0
Short Pump,VA,27526.0
Queensbury,NY,27525.0
Gloversville,NY,27512.0
Summerlin South,NV,27506.0
Gladstone,MO,27489.0
Spring Township,PA,27463.0
Fremont,NE,27456.0
Garfield Heights,OH,27448.0
Imperial Beach,CA,27440.0
Seneca,SC,27439.0
Whitehall,PA,27404.0
Lansing,IL,27402.0
Millville,NJ,27391.0
Monroeville,PA,27380.0
St. Helens,OR,27353.0
Paragould,AR,27328.0
Bergenfield,NJ,27327.0
Pemberton,NJ,27327.0
East Windsor,NJ,27294.0
Deer Park,NY,27273.0
Horn Lake,MS,27272.0
Oakleaf Plantation,FL,27252.0
Prior Lake,MN,27241.0
Huntley,IL,27228.0
Maple Valley,WA,27202.0
New Milford,CT,27196.0
Easton,PA,27189.0
Oak Forest,IL,27173.0
Glen Cove,NY,27166.0
West Islip,NY,27149.0
West Whittier-Los Nietos,CA,27144.0
Indiana,PA,27142.0
Shoreview,MN,27130.0
Windsor,CA,27128.0
Sterling,IL,27127.0
Bernards,NJ,27114.0
Colleyville,TX,27091.0
Wilmette,IL,27089.0
Plum,PA,27087.0
Mount Pleasant,WI,27082.0
Dodge City,KS,27080.0
Stafford,NJ,27073.0
McHenry,IL,27061.0
Burlington,MA,27059.0
Waterville,ME,27054.0
Norfolk,NE,27032.0
Shaker Heights,OH,27027.0
New Windsor,NY,27012.0
Erie,CO,27003.0
Brownsburg,IN,27001.0
Chaska,MN,26989.0
Shelby,NC,26973.0
Maywood,CA,26973.0
Wakefield,MA,26960.0
Maryland Heights,MO,26956.0
Magna,UT,26949.0
Xenia,OH,26947.0
Belmont,CA,26941.0
Allen Park,MI,26940.0
Reisterstown,MD,26933.0
New Lenox,IL,26926.0
Hanahan,SC,26917.0
Kinston,NC,26889.0
Searcy,AR,26889.0
New London,CT,26858.0
Ocean,NJ,26821.0
Dix Hills,NY,26819.0
West Chicago,IL,26816.0
Springettsbury,PA,26815.0
Kiryas Joel,NY,26813.0
Lemon Grove,CA,26811.0
Lindenhurst,NY,26801.0
Immokalee,FL,26773.0
